public_filename	dataset	public_class_label	original_clip_id	title	creator	source_url	license_name	license_url	changes
FSD50K_126315_25.310_26.610_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126315_26.773_27.051_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126315_5.561_5.909_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126315_6.687_7.187_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126315_7.372_8.127_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126315_8.290_13.177_sr32000.wav	FSD50K	Eating	126315	02643 eating lapping lp.wav	Robinhood76	https://freesound.org/s/126315/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_0.209_0.685_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_0.871_1.312_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_1.498_1.950_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_2.334_2.624_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_4.911_7.419_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126659_8.963_12.098_sr32000.wav	FSD50K	Eating	126659	eating_crunchy_food.wav	nnus	https://freesound.org/s/126659/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126988_0.325_1.509_sr32000.wav	FSD50K	Eating	126988	snap snapping breadsticks grissini crunch munch crack eating.wav	bulbastre	https://freesound.org/s/126988/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126988_1.707_1.974_sr32000.wav	FSD50K	Eating	126988	snap snapping breadsticks grissini crunch munch crack eating.wav	bulbastre	https://freesound.org/s/126988/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126988_4.737_5.108_sr32000.wav	FSD50K	Eating	126988	snap snapping breadsticks grissini crunch munch crack eating.wav	bulbastre	https://freesound.org/s/126988/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_126988_9.462_13.096_sr32000.wav	FSD50K	Eating	126988	snap snapping breadsticks grissini crunch munch crack eating.wav	bulbastre	https://freesound.org/s/126988/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_10.484_10.867_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_19.609_20.213_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_20.376_20.944_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_21.339_21.676_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_22.848_23.127_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_24.416_24.822_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_26.320_26.598_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_4.087_4.470_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_4.841_5.631_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_5.817_6.142_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_6.571_6.861_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_128901_7.326_7.779_sr32000.wav	FSD50K	Eating	128901	Pretzel Mastication - 30 sec.wav	joshenanigans	https://freesound.org/s/128901/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_10.101_11.088_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_11.250_11.505_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_11.668_13.177_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_13.375_14.698_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_14.872_15.256_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_16.196_16.463_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_3.355_3.611_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_5.364_5.863_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_6.026_6.432_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_6.618_7.175_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_8.011_8.545_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_8.707_8.963_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140297_9.253_9.845_sr32000.wav	FSD50K	Eating	140297	Banana Skin Chew 2	Project_Trident	https://freesound.org/s/140297/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_0.337_1.242_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_1.451_1.741_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_1.892_2.276_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_2.589_3.587_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_3.831_4.632_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_140298_4.795_8.928_sr32000.wav	FSD50K	Eating	140298	Banana Skin Chew 1	Project_Trident	https://freesound.org/s/140298/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_144166_0.604_0.859_sr32000.wav	FSD50K	Eating	144166	crisp crunch 2.wav	lolamadeus	https://freesound.org/s/144166/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_144166_1.184_1.498_sr32000.wav	FSD50K	Eating	144166	crisp crunch 2.wav	lolamadeus	https://freesound.org/s/144166/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_144171_0.000_2.647_sr32000.wav	FSD50K	Eating	144171	crunching2.wav	lolamadeus	https://freesound.org/s/144171/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_144172_0.000_2.995_sr32000.wav	FSD50K	Eating	144172	crunching.wav	lolamadeus	https://freesound.org/s/144172/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_1.567_2.438_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_10.414_11.505_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_12.214_13.270_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_13.468_14.338_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_15.917_16.893_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_2.682_3.239_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_3.611_4.168_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_4.389_5.573_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151698_5.759_6.339_sr32000.wav	FSD50K	Eating	151698	Eating 1.wav	rjbrown85	https://freesound.org/s/151698/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_0.244_1.196_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_10.867_11.215_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_2.589_3.355_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_3.704_5.399_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_6.629_7.140_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154681_8.545_8.986_sr32000.wav	FSD50K	Eating	154681	Eating a Piece of Orange.mp3	orginaljun	https://freesound.org/s/154681/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_154689_0.000_6.131_sr32000.wav	FSD50K	Eating	154689	CHEWING_1-2.aif	mistorcaveman	https://freesound.org/s/154689/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_166692_0.290_1.567_sr32000.wav	FSD50K	Eating	166692	Mumble	dersuperanton	https://freesound.org/s/166692/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_166692_1.741_2.113_sr32000.wav	FSD50K	Eating	166692	Mumble	dersuperanton	https://freesound.org/s/166692/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_1.811_3.077_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_10.971_12.005_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_13.735_15.058_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_16.765_17.357_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_17.659_17.984_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_18.355_18.855_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_19.017_19.354_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_4.690_4.992_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_5.410_5.677_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167262_8.336_8.766_sr32000.wav	FSD50K	Eating	167262	Corn Flakes and Milk Breakfast.wav	RobinScemama	https://freesound.org/s/167262/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_0.488_1.695_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_11.053_12.237_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_12.643_14.687_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_15.348_15.732_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_15.882_16.951_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_18.680_22.152_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_2.543_3.042_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_22.628_24.218_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_3.251_3.727_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_4.005_4.923_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_5.166_7.651_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_7.837_8.649_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_8.893_9.160_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_167507_9.973_10.832_sr32000.wav	FSD50K	Eating	167507	Eating raw vegetables (LOUD)	ultradust	https://freesound.org/s/167507/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
