public_filename	dataset	public_class_label	original_clip_id	title	creator	source_url	license_name	changes
ESC-50_4-155650-A-24_1.486_1.800_sr16000.wav	ESC-50	Coughing	4-155650-A.ogg	Cough	poorenglishjuggler	http://www.freesound.org/people/poorenglishjuggler/sounds/155650/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-155650-A-24_2.740_3.042_sr16000.wav	ESC-50	Coughing	4-155650-A.ogg	Cough	poorenglishjuggler	http://www.freesound.org/people/poorenglishjuggler/sounds/155650/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-155650-A-24_4.632_5.000_sr16000.wav	ESC-50	Coughing	4-155650-A.ogg	Cough	poorenglishjuggler	http://www.freesound.org/people/poorenglishjuggler/sounds/155650/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-155650-B-24_0.000_0.789_sr16000.wav	ESC-50	Coughing	4-155650-B.ogg	Cough	poorenglishjuggler	http://www.freesound.org/people/poorenglishjuggler/sounds/155650/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-157296-A-24_0.000_2.194_sr16000.wav	ESC-50	Coughing	4-157296-A.ogg	Coughing Cough.wav	husky70	http://www.freesound.org/people/husky70/sounds/157296/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-157296-A-24_3.564_5.000_sr16000.wav	ESC-50	Coughing	4-157296-A.ogg	Coughing Cough.wav	husky70	http://www.freesound.org/people/husky70/sounds/157296/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-169726-A-24_0.000_0.894_sr16000.wav	ESC-50	Coughing	4-169726-A.ogg	Cough!	qubodup	http://www.freesound.org/people/qubodup/sounds/169726/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-171396-A-24_0.000_1.161_sr16000.wav	ESC-50	Coughing	4-171396-A.ogg	Wet Cough	unfa	http://www.freesound.org/people/unfa/sounds/171396/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-171396-A-24_3.193_3.913_sr16000.wav	ESC-50	Coughing	4-171396-A.ogg	Wet Cough	unfa	http://www.freesound.org/people/unfa/sounds/171396/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-177835-A-24_0.081_0.882_sr16000.wav	ESC-50	Coughing	4-177835-A.ogg	Cough Funny	unfa	http://www.freesound.org/people/unfa/sounds/177835/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-178997-A-24_0.000_0.836_sr16000.wav	ESC-50	Coughing	5-178997-A.ogg	Coughing.wav	BIGTexan7213	http://www.freesound.org/people/BIGTexan7213/sounds/178997/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-178997-A-24_3.251_3.634_sr16000.wav	ESC-50	Coughing	5-178997-A.ogg	Coughing.wav	BIGTexan7213	http://www.freesound.org/people/BIGTexan7213/sounds/178997/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-184871-A-24_0.221_1.265_sr16000.wav	ESC-50	Coughing	5-184871-A.ogg	coughing	Eelke	http://www.freesound.org/people/Eelke/sounds/184871/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-184871-A-24_3.367_4.598_sr16000.wav	ESC-50	Coughing	5-184871-A.ogg	coughing	Eelke	http://www.freesound.org/people/Eelke/sounds/184871/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-204604-A-24_0.035_0.789_sr16000.wav	ESC-50	Coughing	5-204604-A.ogg	Cough	pikachu09	http://www.freesound.org/people/pikachu09/sounds/204604/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-207681-A-24_0.000_0.662_sr16000.wav	ESC-50	Coughing	5-207681-A.ogg	Cough.mp3	blymannen	http://www.freesound.org/people/blymannen/sounds/207681/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-207681-A-24_1.509_2.786_sr16000.wav	ESC-50	Coughing	5-207681-A.ogg	Cough.mp3	blymannen	http://www.freesound.org/people/blymannen/sounds/207681/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-208761-A-24_0.000_0.801_sr16000.wav	ESC-50	Coughing	5-208761-A.ogg	Cough.wav	Harris85	http://www.freesound.org/people/Harris85/sounds/208761/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-208761-A-24_1.300_2.194_sr16000.wav	ESC-50	Coughing	5-208761-A.ogg	Cough.wav	Harris85	http://www.freesound.org/people/Harris85/sounds/208761/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-208761-A-24_2.961_4.005_sr16000.wav	ESC-50	Coughing	5-208761-A.ogg	Cough.wav	Harris85	http://www.freesound.org/people/Harris85/sounds/208761/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-208761-A-24_4.203_4.621_sr16000.wav	ESC-50	Coughing	5-208761-A.ogg	Cough.wav	Harris85	http://www.freesound.org/people/Harris85/sounds/208761/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-209719-A-24_0.081_0.488_sr16000.wav	ESC-50	Coughing	5-209719-A.ogg	Cough	Bramdv	http://www.freesound.org/people/Bramdv/sounds/209719/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-211197-A-24_0.000_0.592_sr16000.wav	ESC-50	Coughing	5-211197-A.ogg	Real Flu Chest Cold Coughing Male Middle Aged.MP3	squeakyballoon	http://www.freesound.org/people/squeakyballoon/sounds/211197/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-211197-A-24_1.765_2.682_sr16000.wav	ESC-50	Coughing	5-211197-A.ogg	Real Flu Chest Cold Coughing Male Middle Aged.MP3	squeakyballoon	http://www.freesound.org/people/squeakyballoon/sounds/211197/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-251489-A-24_0.023_0.673_sr16000.wav	ESC-50	Coughing	5-251489-A.ogg	Cough - young lady.wav	AderuMoro	http://www.freesound.org/people/AderuMoro/sounds/251489/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-137-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	1-137-A.ogg	keyboard-typing.wav	Anton	http://www.freesound.org/people/Anton/sounds/137/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-53501-A-32_0.000_2.612_sr16000.wav	ESC-50	Keyboard Typing	1-53501-A.ogg	typing.wav	jennypendel	http://www.freesound.org/people/jennypendel/sounds/53501/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-61212-A-32_0.012_1.579_sr16000.wav	ESC-50	Keyboard Typing	1-61212-A.ogg	00428 keyboard writing 1.wav	Robinhood76	http://www.freesound.org/people/Robinhood76/sounds/61212/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-61212-A-32_1.753_4.052_sr16000.wav	ESC-50	Keyboard Typing	1-61212-A.ogg	00428 keyboard writing 1.wav	Robinhood76	http://www.freesound.org/people/Robinhood76/sounds/61212/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-62594-A-32_0.023_4.992_sr16000.wav	ESC-50	Keyboard Typing	1-62594-A.ogg	Keyboard.wav	bsumusictech	http://www.freesound.org/people/bsumusictech/sounds/62594/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-79711-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	1-79711-A.ogg	typing_soft.wav	beckmen	http://www.freesound.org/people/beckmen/sounds/79711/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-84393-A-32_0.012_3.007_sr16000.wav	ESC-50	Keyboard Typing	1-84393-A.ogg	keyboard sounf effect.wav	btothedub88	http://www.freesound.org/people/btothedub88/sounds/84393/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-84393-A-32_3.866_4.923_sr16000.wav	ESC-50	Keyboard Typing	1-84393-A.ogg	keyboard sounf effect.wav	btothedub88	http://www.freesound.org/people/btothedub88/sounds/84393/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-94231-A-32_0.209_4.946_sr16000.wav	ESC-50	Keyboard Typing	1-94231-A.ogg	Computer Type.wav	gchand1	http://www.freesound.org/people/gchand1/sounds/94231/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-94231-B-32_0.000_4.946_sr16000.wav	ESC-50	Keyboard Typing	1-94231-B.ogg	Computer Type.wav	gchand1	http://www.freesound.org/people/gchand1/sounds/94231/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-104168-A-32_0.000_4.911_sr16000.wav	ESC-50	Keyboard Typing	2-104168-A.ogg	keyboard.wav	SpazTastic	http://www.freesound.org/people/SpazTastic/sounds/104168/	CC-Sampling+	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-109316-A-32_0.035_5.000_sr16000.wav	ESC-50	Keyboard Typing	2-109316-A.ogg	Keyboard, writing.wav	Ryding	http://www.freesound.org/people/Ryding/sounds/109316/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-118459-A-32_0.000_4.992_sr16000.wav	ESC-50	Keyboard Typing	2-118459-A.ogg	person typing on a computer keyboard.mp3	Omar Alvarado	http://www.freesound.org/people/Omar%20Alvarado/sounds/118459/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-118459-B-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	2-118459-B.ogg	person typing on a computer keyboard.mp3	Omar Alvarado	http://www.freesound.org/people/Omar%20Alvarado/sounds/118459/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-118817-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	2-118817-A.ogg	25_Typing.wav	lmbubec	http://www.freesound.org/people/lmbubec/sounds/118817/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-120333-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	2-120333-A.ogg	laptop keyboard.wav	cemagar	http://www.freesound.org/people/cemagar/sounds/120333/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-99795-A-32_0.023_5.000_sr16000.wav	ESC-50	Keyboard Typing	2-99795-A.ogg	Typing (Desktop).aiff	Zappa_Was_God	http://www.freesound.org/people/Zappa_Was_God/sounds/99795/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-99796-A-32_0.023_1.242_sr16000.wav	ESC-50	Keyboard Typing	2-99796-A.ogg	Typing (Laptop).aiff	Zappa_Was_God	http://www.freesound.org/people/Zappa_Was_God/sounds/99796/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-99796-A-32_1.428_4.493_sr16000.wav	ESC-50	Keyboard Typing	2-99796-A.ogg	Typing (Laptop).aiff	Zappa_Was_God	http://www.freesound.org/people/Zappa_Was_God/sounds/99796/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-125548-A-32_0.023_5.000_sr16000.wav	ESC-50	Keyboard Typing	3-125548-A.ogg	typing.wav	krissyeliot	http://www.freesound.org/people/krissyeliot/sounds/125548/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-132830-A-32_0.035_2.415_sr16000.wav	ESC-50	Keyboard Typing	3-132830-A.ogg	Typing.MP3	yiannoui	http://www.freesound.org/people/yiannoui/sounds/132830/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-132830-A-32_2.659_4.481_sr16000.wav	ESC-50	Keyboard Typing	3-132830-A.ogg	Typing.MP3	yiannoui	http://www.freesound.org/people/yiannoui/sounds/132830/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-144106-A-32_0.000_2.961_sr16000.wav	ESC-50	Keyboard Typing	3-144106-A.ogg	typing_phrase.wav	jwestbury	http://www.freesound.org/people/jwestbury/sounds/144106/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-144106-A-32_3.111_4.923_sr16000.wav	ESC-50	Keyboard Typing	3-144106-A.ogg	typing_phrase.wav	jwestbury	http://www.freesound.org/people/jwestbury/sounds/144106/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-144120-A-32_0.023_4.992_sr16000.wav	ESC-50	Keyboard Typing	3-144120-A.ogg	Keyboard Typing	avakas	http://www.freesound.org/people/avakas/sounds/144120/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-153444-A-32_0.000_0.360_sr16000.wav	ESC-50	Keyboard Typing	3-153444-A.ogg	Angry fast Mac Keyboard Typing.mp3	orginaljun	http://www.freesound.org/people/orginaljun/sounds/153444/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-153444-A-32_0.731_4.946_sr16000.wav	ESC-50	Keyboard Typing	3-153444-A.ogg	Angry fast Mac Keyboard Typing.mp3	orginaljun	http://www.freesound.org/people/orginaljun/sounds/153444/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-154781-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	3-154781-A.ogg	Keyboard Typing.wav	jpkweli	http://www.freesound.org/people/jpkweli/sounds/154781/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-155568-A-32_0.000_4.145_sr16000.wav	ESC-50	Keyboard Typing	3-155568-A.ogg	Typing External Keyboard 2.wav	BigKahuna360	http://www.freesound.org/people/BigKahuna360/sounds/155568/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-155570-A-32_0.000_4.957_sr16000.wav	ESC-50	Keyboard Typing	3-155570-A.ogg	Typing Laptop Keyboard 1.wav	BigKahuna360	http://www.freesound.org/people/BigKahuna360/sounds/155570/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-158653-A-32_1.428_2.276_sr16000.wav	ESC-50	Keyboard Typing	4-158653-A.ogg	typing_on_compaq_keyboard.wav	nihilyst	http://www.freesound.org/people/nihilyst/sounds/158653/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-158653-A-32_2.450_3.947_sr16000.wav	ESC-50	Keyboard Typing	4-158653-A.ogg	typing_on_compaq_keyboard.wav	nihilyst	http://www.freesound.org/people/nihilyst/sounds/158653/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-167155-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	4-167155-A.ogg	Typing	DSPena	http://www.freesound.org/people/DSPena/sounds/167155/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-172180-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	4-172180-A.ogg	keyboard_typing_stream.wav	MathiasR	http://www.freesound.org/people/MathiasR/sounds/172180/	CC-BY-NC	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-172742-A-32_0.000_2.577_sr16000.wav	ESC-50	Keyboard Typing	4-172742-A.ogg	Apple_Keyboard_2.wav	coldwellw	http://www.freesound.org/people/coldwellw/sounds/172742/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-177243-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	4-177243-A.ogg	Binaural keyboard touch-typing.wav	d_mcd	http://www.freesound.org/people/d_mcd/sounds/177243/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181707-A-32_0.000_0.453_sr16000.wav	ESC-50	Keyboard Typing	4-181707-A.ogg	keyboarding1.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181707/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181707-A-32_0.859_1.242_sr16000.wav	ESC-50	Keyboard Typing	4-181707-A.ogg	keyboarding1.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181707/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181707-A-32_1.533_3.448_sr16000.wav	ESC-50	Keyboard Typing	4-181707-A.ogg	keyboarding1.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181707/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181707-A-32_3.680_4.505_sr16000.wav	ESC-50	Keyboard Typing	4-181707-A.ogg	keyboarding1.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181707/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181707-A-32_4.667_4.969_sr16000.wav	ESC-50	Keyboard Typing	4-181707-A.ogg	keyboarding1.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181707/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181708-A-32_0.383_3.065_sr16000.wav	ESC-50	Keyboard Typing	4-181708-A.ogg	keyboarding2.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181708/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181708-A-32_3.413_4.923_sr16000.wav	ESC-50	Keyboard Typing	4-181708-A.ogg	keyboarding2.wav	keweldog	http://www.freesound.org/people/keweldog/sounds/181708/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-185613-A-32_0.023_5.000_sr16000.wav	ESC-50	Keyboard Typing	4-185613-A.ogg	Computer Keyboard Typing	AldebaranCW	http://www.freesound.org/people/AldebaranCW/sounds/185613/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-205090-A-32_0.023_5.000_sr16000.wav	ESC-50	Keyboard Typing	5-205090-A.ogg	Typing 2.WAV	jadend2	http://www.freesound.org/people/jadend2/sounds/205090/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-215005-A-32_0.000_2.438_sr16000.wav	ESC-50	Keyboard Typing	5-215005-A.ogg	Computer Dell Keyboard Typing.wav	EthanolProductions	http://www.freesound.org/people/EthanolProductions/sounds/215005/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-215005-A-32_2.635_3.158_sr16000.wav	ESC-50	Keyboard Typing	5-215005-A.ogg	Computer Dell Keyboard Typing.wav	EthanolProductions	http://www.freesound.org/people/EthanolProductions/sounds/215005/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-215005-A-32_3.564_4.690_sr16000.wav	ESC-50	Keyboard Typing	5-215005-A.ogg	Computer Dell Keyboard Typing.wav	EthanolProductions	http://www.freesound.org/people/EthanolProductions/sounds/215005/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-216131-A-32_0.046_5.000_sr16000.wav	ESC-50	Keyboard Typing	5-216131-A.ogg	keyboard3.aif	hukleesyr	http://www.freesound.org/people/hukleesyr/sounds/216131/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-222894-A-32_0.116_4.412_sr16000.wav	ESC-50	Keyboard Typing	5-222894-A.ogg	Typing	SkepticDosh	http://www.freesound.org/people/SkepticDosh/sounds/222894/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-222894-A-32_4.563_5.000_sr16000.wav	ESC-50	Keyboard Typing	5-222894-A.ogg	Typing	SkepticDosh	http://www.freesound.org/people/SkepticDosh/sounds/222894/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-223099-A-32_0.569_1.486_sr16000.wav	ESC-50	Keyboard Typing	5-223099-A.ogg	Keyboard type and mouse click.WAV	beansqueso31	http://www.freesound.org/people/beansqueso31/sounds/223099/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-223099-A-32_1.649_4.865_sr16000.wav	ESC-50	Keyboard Typing	5-223099-A.ogg	Keyboard type and mouse click.WAV	beansqueso31	http://www.freesound.org/people/beansqueso31/sounds/223099/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-223099-B-32_0.464_1.057_sr16000.wav	ESC-50	Keyboard Typing	5-223099-B.ogg	Keyboard type and mouse click.WAV	beansqueso31	http://www.freesound.org/people/beansqueso31/sounds/223099/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-223099-B-32_1.289_4.644_sr16000.wav	ESC-50	Keyboard Typing	5-223099-B.ogg	Keyboard type and mouse click.WAV	beansqueso31	http://www.freesound.org/people/beansqueso31/sounds/223099/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-234923-A-32_0.000_5.000_sr16000.wav	ESC-50	Keyboard Typing	5-234923-A.ogg	Mechanical Keyboard Typing	Nmb910	http://www.freesound.org/people/Nmb910/sounds/234923/	CC0	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-244178-A-32_0.012_0.580_sr16000.wav	ESC-50	Keyboard Typing	5-244178-A.ogg	Keyboard Typing	Snapper4298	http://www.freesound.org/people/Snapper4298/sounds/244178/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-244178-A-32_0.731_3.495_sr16000.wav	ESC-50	Keyboard Typing	5-244178-A.ogg	Keyboard Typing	Snapper4298	http://www.freesound.org/people/Snapper4298/sounds/244178/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-244178-A-32_4.075_4.981_sr16000.wav	ESC-50	Keyboard Typing	5-244178-A.ogg	Keyboard Typing	Snapper4298	http://www.freesound.org/people/Snapper4298/sounds/244178/	CC-BY	cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-21934-A-38_0.023_4.992_sr16000.wav	ESC-50	Clock Ticking	1-21934-A.ogg	20060810.peters.clock.01.flac	dobroide	http://www.freesound.org/people/dobroide/sounds/21934/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-21935-A-38_0.012_4.923_sr16000.wav	ESC-50	Clock Ticking	1-21935-A.ogg	20060810.peters.clock.02.flac	dobroide	http://www.freesound.org/people/dobroide/sounds/21935/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-35687-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	1-35687-A.ogg	Clock-grandfather-ticks & striking once.MP3	Bansemer	http://www.freesound.org/people/Bansemer/sounds/35687/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-42139-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	1-42139-A.ogg	Old Scots Clock - Ticking.wav	fauxpress	http://www.freesound.org/people/fauxpress/sounds/42139/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-48413-A-38_0.023_5.000_sr16000.wav	ESC-50	Clock Ticking	1-48413-A.ogg	clock.wav	cynical	http://www.freesound.org/people/cynical/sounds/48413/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-57163-A-38_0.000_4.911_sr16000.wav	ESC-50	Clock Ticking	1-57163-A.ogg	delphis CLOCK FX LOOP 5.wav	delphidebrain	http://www.freesound.org/people/delphidebrain/sounds/57163/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-62849-A-38_0.279_4.423_sr16000.wav	ESC-50	Clock Ticking	1-62849-A.ogg	clock_tick_close.wav	life_interconnected	http://www.freesound.org/people/life_interconnected/sounds/62849/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_1-62850-A-38_0.116_5.000_sr16000.wav	ESC-50	Clock Ticking	1-62850-A.ogg	clock_tick_realistic.wav	life_interconnected	http://www.freesound.org/people/life_interconnected/sounds/62850/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
